City,Floor,Rooms,Sqm,District,Broker,Currency,HTML_ID,Agency,Type,Source,nFloor,Price,ID,Price_USD,price_per_sqm
Երևան,6.0,3.0,110.0,արաբկիր,գործակալություն,$,186,1.0,Մոնոլիտ,my_realty,7.0,200000.0,93463.0,200000.0,1818.18
Երևան,2.0,3.0,90.0,արաբկիր,գործակալություն,$,187,1.0,Քարե,my_realty,5.0,138000.0,93462.0,138000.0,1533.33
Երևան,2.0,5.0,106.0,ավան,գործակալություն,$,188,1.0,Պանելային,my_realty,9.0,53000.0,56158.0,53000.0,500.0
Երևան,7.0,4.0,90.0,ավան,գործակալություն,$,189,1.0,Պանելային,my_realty,9.0,60000.0,53888.0,60000.0,666.67
Երևան,4.0,3.0,58.0,արաբկիր,գործակալություն,$,190,1.0,Պանելային,my_realty,9.0,65000.0,93460.0,65000.0,1120.69
Երևան,4.0,2.0,54.0,արաբկիր,գործակալ,$,191,1.0,Քարե,my_realty,5.0,62000.0,91123.0,62000.0,1148.15
Երևան,5.0,4.0,154.0,ավան,գործակալություն,$,192,1.0,Մոնոլիտ,my_realty,10.0,250000.0,80384.0,250000.0,1623.38
Երևան,3.0,3.0,77.0,կենտրոն,գործակալ,$,193,1.0,Պանելային,my_realty,9.0,80000.0,93454.0,80000.0,1038.96
Երևան,3.0,3.0,75.0,ավան,գործակալություն,$,194,1.0,Քարե,my_realty,3.0,48000.0,56948.0,48000.0,640.0
Երևան,14.0,3.0,76.0,դավթաշեն,գործակալ,$,195,1.0,Պանելային,my_realty,15.0,58000.0,93453.0,58000.0,763.16
Երևան,3.0,3.0,67.0,ավան,գործակալություն,$,196,1.0,Պանելային,my_realty,9.0,53000.0,93452.0,53000.0,791.04
Երևան,4.0,1.0,39.0,կենտրոն,գործակալ,$,197,1.0,Մոնոլիտ,my_realty,6.0,85000.0,82605.0,85000.0,2179.49
Երևան,13.0,2.0,32.0,արաբկիր,գործակալ,$,198,1.0,Մոնոլիտ,my_realty,14.0,62000.0,93451.0,62000.0,1937.5
Երևան,1.0,3.0,66.0,ավան,գործակալություն,$,199,1.0,Պանելային,my_realty,9.0,50000.0,89066.0,50000.0,757.58
Երևան,14.0,3.0,75.0,արաբկիր,գործակալ,$,200,1.0,Մոնոլիտ,my_realty,15.0,130000.0,93450.0,130000.0,1733.33
Երևան,13.0,2.0,40.0,արաբկիր,գործակալ,$,201,1.0,Մոնոլիտ,my_realty,14.0,80000.0,93448.0,80000.0,2000.0
Երևան,9.0,4.0,90.0,ավան,գործակալություն,$,202,1.0,Պանելային,my_realty,9.0,54500.0,53786.0,54500.0,605.56
Երևան,7.0,4.0,132.0,արաբկիր,գործակալություն,$,203,1.0,Քարե,my_realty,7.0,162000.0,93446.0,162000.0,1227.27
Երևան,15.0,1.0,38.0,արաբկիր,գործակալ,$,204,1.0,Մոնոլիտ,my_realty,16.0,65000.0,88896.0,65000.0,1710.53
Երևան,7.0,3.0,75.0,կենտրոն,գործակալ,$,205,1.0,Պանելային,my_realty,12.0,109000.0,81007.0,109000.0,1453.33
Երևան,3.0,3.0,76.0,մալաթիա_սեբաստիա,գործակալ,$,206,1.0,Այլ,my_realty,9.0,58000.0,93444.0,58000.0,763.16
Երևան,13.0,2.0,100.0,արաբկիր,գործակալ,$,207,1.0,Մոնոլիտ,my_realty,14.0,180000.0,93443.0,180000.0,1800.0
Երևան,1.0,3.0,74.0,արաբկիր,գործակալություն,$,208,1.0,Պանելային,my_realty,9.0,75000.0,93441.0,75000.0,1013.51
Երևան,8.0,2.0,42.0,կենտրոն,գործակալ,$,209,1.0,Մոնոլիտ,my_realty,10.0,155000.0,84273.0,155000.0,3690.48
Երևան,6.0,2.0,46.0,կենտրոն,գործակալ,$,210,1.0,Պանելային,my_realty,10.0,110000.0,92635.0,110000.0,2391.3
Երևան,5.0,1.0,40.0,կենտրոն,գործակալ,$,211,1.0,Պանելային,my_realty,9.0,90000.0,92639.0,90000.0,2250.0
Երևան,11.0,2.0,68.0,կենտրոն,գործակալություն,$,212,1.0,Մոնոլիտ,my_realty,11.0,142000.0,91878.0,142000.0,2088.24
Երևան,3.0,2.0,70.0,կենտրոն,գործակալ,$,213,1.0,Քարե,my_realty,5.0,155000.0,91849.0,155000.0,2214.29
Երևան,5.0,1.0,40.0,կենտրոն,գործակալ,$,214,1.0,Քարե,my_realty,5.0,90000.0,91855.0,90000.0,2250.0
Երևան,9.0,3.0,85.0,արաբկիր,գործակալություն,$,215,1.0,Պանելային,my_realty,12.0,105000.0,89784.0,105000.0,1235.29
Երևան,4.0,3.0,112.0,կենտրոն,գործակալ,$,216,1.0,Մոնոլիտ,my_realty,4.0,155000.0,82318.0,155000.0,1383.93
Երևան,7.0,3.0,80.0,արաբկիր,գործակալություն,$,217,1.0,Պանելային,my_realty,14.0,140000.0,85407.0,140000.0,1750.0
Երևան,2.0,2.0,64.0,կենտրոն,գործակալ,$,218,1.0,Մոնոլիտ,my_realty,7.0,130000.0,66340.0,130000.0,2031.25
Երևան,5.0,3.0,95.0,կենտրոն,գործակալություն,$,219,1.0,Քարե,my_realty,6.0,159000.0,87712.0,159000.0,1673.68
Երևան,17.0,2.0,67.0,արաբկիր,գործակալ,$,220,1.0,Մոնոլիտ,my_realty,17.0,170000.0,91159.0,170000.0,2537.31
Երևան,14.0,3.0,90.0,դավթաշեն,գործակալություն,$,221,1.0,Մոնոլիտ,my_realty,16.0,180000.0,86655.0,180000.0,2000.0
Երևան,2.0,3.0,78.0,արաբկիր,գործակալ,$,222,1.0,Պանելային,my_realty,12.0,120000.0,84072.0,120000.0,1538.46
Երևան,5.0,2.0,68.0,կենտրոն,գործակալություն,$,223,1.0,Քարե,my_realty,5.0,78000.0,83586.0,78000.0,1147.06
Երևան,4.0,2.0,70.0,արաբկիր,գործակալություն,$,224,1.0,Քարե,my_realty,4.0,70000.0,84824.0,70000.0,1000.0
Երևան,2.0,3.0,82.0,կենտրոն,գործակալ,$,225,1.0,Պանելային,my_realty,14.0,80000.0,88870.0,80000.0,975.61
Երևան,3.0,3.0,90.0,դավթաշեն,գործակալ,$,226,1.0,Մոնոլիտ,my_realty,19.0,123000.0,79620.0,123000.0,1366.67
Երևան,4.0,3.0,80.0,կենտրոն,գործակալ,$,227,1.0,Քարե,my_realty,5.0,165000.0,92619.0,165000.0,2062.5
Երևան,13.0,3.0,113.0,կենտրոն,գործակալ,$,228,1.0,Մոնոլիտ,my_realty,14.0,316400.0,92621.0,316400.0,2800.0
Երևան,2.0,4.0,114.0,կենտրոն,գործակալ,$,229,1.0,Քարե,my_realty,5.0,130000.0,70064.0,130000.0,1140.35
Երևան,5.0,3.0,60.0,կենտրոն,գործակալ,$,230,1.0,Քարե,my_realty,5.0,82000.0,88241.0,82000.0,1366.67
Երևան,7.0,3.0,98.0,արաբկիր,գործակալ,$,231,1.0,Պանելային,my_realty,12.0,80000.0,82743.0,80000.0,816.33
Երևան,9.0,2.0,70.0,կենտրոն,գործակալ,$,232,1.0,Պանելային,my_realty,9.0,62000.0,93437.0,62000.0,885.71
Երևան,5.0,2.0,40.0,արաբկիր,գործակալություն,$,233,1.0,Պանելային,my_realty,9.0,70000.0,93436.0,70000.0,1750.0
Երևան,2.0,3.0,82.0,կենտրոն,գործակալ,$,234,1.0,Մոնոլիտ,my_realty,12.0,173000.0,71934.0,173000.0,2109.76
Երևան,1.0,2.0,48.0,կենտրոն,գործակալ,$,235,1.0,Քարե,my_realty,7.0,116000.0,89765.0,116000.0,2416.67
Երևան,6.0,4.0,118.0,դավթաշեն,գործակալ,$,236,1.0,Մոնոլիտ,my_realty,18.0,160000.0,71004.0,160000.0,1355.93
Երևան,6.0,3.0,110.0,դավթաշեն,գործակալ,$,237,1.0,Պանելային,my_realty,9.0,110000.0,82015.0,110000.0,1000.0
Երևան,6.0,4.0,108.0,դավթաշեն,գործակալություն,$,238,1.0,Պանելային,my_realty,10.0,102000.0,89269.0,102000.0,944.44
Երևան,9.0,2.0,57.0,կենտրոն,գործակալ,$,239,1.0,Մոնոլիտ,my_realty,17.0,170000.0,90700.0,170000.0,2982.46
Երևան,8.0,1.0,43.0,կենտրոն,գործակալ,$,240,1.0,Մոնոլիտ,my_realty,10.0,155000.0,90712.0,155000.0,3604.65
Երևան,6.0,3.0,99.0,արաբկիր,գործակալություն,$,241,1.0,Քարե,my_realty,8.0,147000.0,89756.0,147000.0,1484.85
Երևան,9.0,3.0,100.0,կենտրոն,գործակալ,$,242,1.0,Պանելային,my_realty,9.0,145000.0,75612.0,145000.0,1450.0
Երևան,5.0,3.0,92.0,արաբկիր,գործակալ,$,243,1.0,Պանելային,my_realty,9.0,135000.0,73223.0,135000.0,1467.39
Երևան,3.0,3.0,90.0,արաբկիր,գործակալ,$,244,1.0,Քարե,my_realty,5.0,122000.0,87126.0,122000.0,1355.56
Երևան,4.0,2.0,62.0,կենտրոն,գործակալություն,$,245,1.0,Քարե,my_realty,5.0,145000.0,84871.0,145000.0,2338.71
Երևան,5.0,2.0,70.0,կենտրոն,գործակալություն,$,246,1.0,Մոնոլիտ,my_realty,10.0,107000.0,77797.0,107000.0,1528.57
Երևան,5.0,3.0,95.0,կենտրոն,գործակալ,$,247,1.0,Քարե,my_realty,5.0,190000.0,89393.0,190000.0,2000.0
Երևան,7.0,2.0,67.0,կենտրոն,գործակալ,$,248,1.0,Մոնոլիտ,my_realty,15.0,138000.0,74344.0,138000.0,2059.7
Երևան,14.0,3.0,103.0,արաբկիր,գործակալություն,$,249,1.0,Պանելային,my_realty,16.0,90000.0,86111.0,90000.0,873.79
Երևան,3.0,2.0,72.0,կենտրոն,գործակալություն,$,250,1.0,Պանելային,my_realty,9.0,110000.0,85600.0,110000.0,1527.78
Երևան,5.0,1.0,35.0,կենտրոն,գործակալ,$,251,1.0,Քարե,my_realty,5.0,83000.0,88897.0,83000.0,2371.43
Երևան,2.0,3.0,100.0,կենտրոն,գործակալ,$,252,1.0,Այլ,my_realty,5.0,150000.0,75285.0,150000.0,1500.0
Երևան,9.0,2.0,50.0,կենտրոն,գործակալ,$,253,1.0,Մոնոլիտ,my_realty,10.0,95000.0,93433.0,95000.0,1900.0
Երևան,5.0,3.0,60.0,կենտրոն,գործակալ,$,254,1.0,Մոնոլիտ,my_realty,5.0,125000.0,78343.0,125000.0,2083.33
Երևան,2.0,3.0,81.0,կենտրոն,գործակալ,$,255,1.0,Քարե,my_realty,5.0,175000.0,91969.0,175000.0,2160.49
Երևան,3.0,4.0,126.0,քանաքեռ_զեյթուն,գործակալ,$,256,1.0,Մոնոլիտ,my_realty,15.0,145000.0,91972.0,145000.0,1150.79
Երևան,4.0,1.0,47.0,կենտրոն,գործակալ,$,257,1.0,Քարե,my_realty,5.0,85000.0,88732.0,85000.0,1808.51
Երևան,7.0,4.0,151.0,կենտրոն,գործակալություն,$,258,1.0,Մոնոլիտ,my_realty,13.0,185000.0,63937.0,185000.0,1225.17
Երևան,4.0,4.0,81.0,արաբկիր,գործակալություն,$,259,1.0,Քարե,my_realty,5.0,100000.0,81130.0,100000.0,1234.57
Երևան,2.0,2.0,80.0,կենտրոն,գործակալություն,$,260,1.0,Պանելային,my_realty,12.0,82000.0,82820.0,82000.0,1025.0
Երևան,3.0,4.0,169.0,աջափնյակ,գործակալություն,$,261,1.0,Մոնոլիտ,my_realty,4.0,210000.0,89663.0,210000.0,1242.6
Երևան,4.0,3.0,73.0,մալաթիա_սեբաստիա,գործակալություն,$,262,1.0,Պանելային,my_realty,9.0,57000.0,78937.0,57000.0,780.82
Երևան,11.0,4.0,164.0,կենտրոն,գործակալություն,$,263,1.0,Մոնոլիտ,my_realty,11.0,225000.0,67861.0,225000.0,1371.95
Երևան,2.0,3.0,72.0,կենտրոն,գործակալություն,$,264,1.0,Այլ,my_realty,14.0,153000.0,80528.0,153000.0,2125.0
Երևան,7.0,3.0,88.0,կենտրոն,գործակալություն,$,265,1.0,Մոնոլիտ,my_realty,16.0,270000.0,88514.0,270000.0,3068.18
Երևան,5.0,3.0,123.0,արաբկիր,գործակալություն,$,266,1.0,Այլ,my_realty,18.0,245000.0,34890.0,245000.0,1991.87
Երևան,6.0,4.0,144.0,կենտրոն,գործակալություն,$,267,1.0,Այլ,my_realty,6.0,220000.0,75850.0,220000.0,1527.78
Երևան,5.0,2.0,70.0,կենտրոն,գործակալություն,$,268,1.0,Քարե,my_realty,5.0,130000.0,62045.0,130000.0,1857.14
Երևան,13.0,4.0,108.0,դավթաշեն,գործակալություն,$,269,1.0,Պանելային,my_realty,16.0,87000.0,63508.0,87000.0,805.56
Երևան,2.0,4.0,150.0,կենտրոն,գործակալություն,$,270,1.0,Քարե,my_realty,3.0,185000.0,62919.0,185000.0,1233.33
Երևան,2.0,4.0,90.0,կենտրոն,գործակալություն,$,271,1.0,Քարե,my_realty,5.0,120000.0,78397.0,120000.0,1333.33
Երևան,5.0,3.0,74.0,կենտրոն,գործակալություն,$,272,1.0,Քարե,my_realty,5.0,75000.0,80237.0,75000.0,1013.51
Երևան,10.0,4.0,119.0,արաբկիր,գործակալություն,$,273,1.0,Այլ,my_realty,16.0,180000.0,76722.0,180000.0,1512.61
Երևան,3.0,1.0,89.0,կենտրոն,գործակալություն,$,274,1.0,Պանելային,my_realty,9.0,77000.0,76098.0,77000.0,865.17
Երևան,3.0,3.0,83.0,արաբկիր,գործակալություն,$,275,1.0,Այլ,my_realty,8.0,90000.0,75774.0,90000.0,1084.34
Երևան,9.0,3.0,110.0,արաբկիր,գործակալություն,$,276,1.0,Պանելային,my_realty,9.0,133000.0,58641.0,133000.0,1209.09
Երևան,9.0,4.0,89.0,արաբկիր,գործակալություն,$,277,1.0,Պանելային,my_realty,9.0,77000.0,80261.0,77000.0,865.17
Երևան,4.0,5.0,170.0,կենտրոն,գործակալություն,$,278,1.0,Մոնոլիտ,my_realty,10.0,200000.0,64892.0,200000.0,1176.47
Երևան,15.0,3.0,74.0,արաբկիր,գործակալություն,$,279,1.0,Այլ,my_realty,16.0,109000.0,81688.0,109000.0,1472.97
Երևան,5.0,2.0,77.0,արաբկիր,գործակալություն,$,280,1.0,Քարե,my_realty,6.0,85000.0,77725.0,85000.0,1103.9
Երևան,5.0,2.0,86.0,արաբկիր,գործակալություն,$,281,1.0,Քարե,my_realty,5.0,77000.0,79684.0,77000.0,895.35
Երևան,1.0,4.0,105.0,արաբկիր,գործակալություն,$,282,1.0,Մոնոլիտ,my_realty,8.0,200000.0,75635.0,200000.0,1904.76
Երևան,7.0,3.0,77.0,արաբկիր,գործակալություն,$,283,1.0,Պանելային,my_realty,9.0,85000.0,67473.0,85000.0,1103.9
Երևան,3.0,1.0,43.0,արաբկիր,գործակալություն,$,284,1.0,Այլ,my_realty,4.0,65000.0,75617.0,65000.0,1511.63
Երևան,2.0,2.0,80.0,կենտրոն,գործակալություն,$,285,1.0,Քարե,my_realty,5.0,165000.0,78199.0,165000.0,2062.5
Երևան,7.0,3.0,96.0,արաբկիր,գործակալություն,$,286,1.0,Այլ,my_realty,15.0,150000.0,60936.0,150000.0,1562.5
Երևան,5.0,3.0,114.0,արաբկիր,գործակալություն,$,287,1.0,Այլ,my_realty,16.0,145000.0,74171.0,145000.0,1271.93
Երևան,1.0,3.0,78.0,արաբկիր,գործակալություն,$,288,1.0,Պանելային,my_realty,9.0,90000.0,82080.0,90000.0,1153.85
Երևան,5.0,4.0,150.0,կենտրոն,գործակալություն,$,289,1.0,Պանելային,my_realty,9.0,200000.0,81979.0,200000.0,1333.33
Երևան,5.0,5.0,277.0,կենտրոն,գործակալություն,$,290,1.0,Մոնոլիտ,my_realty,5.0,400000.0,58546.0,400000.0,1444.04
Երևան,5.0,3.0,75.0,կենտրոն,գործակալություն,$,291,1.0,Քարե,my_realty,5.0,85000.0,78485.0,85000.0,1133.33
Երևան,3.0,2.0,83.0,արաբկիր,գործակալություն,$,292,1.0,Քարե,my_realty,5.0,78000.0,80718.0,78000.0,939.76
Երևան,9.0,3.0,90.0,կենտրոն,գործակալություն,$,293,1.0,Պանելային,my_realty,10.0,125000.0,79683.0,125000.0,1388.89
Երևան,4.0,2.0,63.0,կենտրոն,գործակալություն,$,294,1.0,Քարե,my_realty,5.0,65000.0,47854.0,65000.0,1031.75
Երևան,6.0,3.0,137.0,կենտրոն,գործակալություն,$,295,1.0,Մոնոլիտ,my_realty,12.0,410000.0,58149.0,410000.0,2992.7
Երևան,2.0,4.0,161.0,արաբկիր,գործակալություն,$,296,1.0,Քարե,my_realty,5.0,130000.0,55955.0,130000.0,807.45
Երևան,2.0,3.0,78.0,կենտրոն,գործակալ,$,297,1.0,Քարե,my_realty,5.0,115000.0,93429.0,115000.0,1474.36
Երևան,7.0,4.0,150.0,կենտրոն,գործակալություն,$,298,1.0,Քարե,my_realty,7.0,117000.0,93427.0,117000.0,780.0
Երևան,5.0,2.0,34.0,կենտրոն,գործակալություն,$,299,1.0,Քարե,my_realty,5.0,80000.0,75338.0,80000.0,2352.94
Երևան,4.0,2.0,48.0,աջափնյակ,գործակալություն,$,300,1.0,Քարե,my_realty,4.0,72000.0,93423.0,72000.0,1500.0
Երևան,8.0,3.0,80.0,ավան,գործակալություն,$,301,1.0,Պանելային,my_realty,9.0,51000.0,62303.0,51000.0,637.5
Երևան,8.0,3.0,97.0,ավան,գործակալություն,$,302,1.0,Պանելային,my_realty,14.0,55000.0,54060.0,55000.0,567.01
Երևան,2.0,3.0,80.0,ավան,գործակալություն,$,303,1.0,Պանելային,my_realty,9.0,62000.0,53784.0,62000.0,775.0
Երևան,5.0,3.0,80.0,շենգավիթ,գործակալություն,$,304,1.0,Մոնոլիտ,my_realty,6.0,78000.0,93422.0,78000.0,975.0
Երևան,8.0,4.0,88.0,դավթաշեն,գործակալություն,$,305,1.0,Պանելային,my_realty,9.0,127000.0,85432.0,127000.0,1443.18
Երևան,6.0,2.0,69.0,կենտրոն,գործակալ,$,306,1.0,Այլ,my_realty,10.0,153000.0,84652.0,153000.0,2217.39
Երևան,2.0,3.0,88.0,կենտրոն,գործակալ,$,307,1.0,Մոնոլիտ,my_realty,17.0,123200.0,88876.0,123200.0,1400.0
Երևան,8.0,2.0,48.0,կենտրոն,գործակալություն,$,308,1.0,Պանելային,my_realty,9.0,117000.0,91748.0,117000.0,2437.5
Երևան,3.0,4.0,90.0,արաբկիր,գործակալ,$,309,1.0,Քարե,my_realty,5.0,177000.0,89233.0,177000.0,1966.67
Երևան,2.0,2.0,41.0,կենտրոն,գործակալ,$,310,1.0,Քարե,my_realty,5.0,150000.0,89242.0,150000.0,3658.54
Երևան,2.0,3.0,125.0,կենտրոն,գործակալ,$,311,1.0,Մոնոլիտ,my_realty,4.0,260000.0,93419.0,260000.0,2080.0
Երևան,12.0,3.0,100.0,ավան,գործակալ,$,312,1.0,Պանելային,my_realty,14.0,62000.0,83277.0,62000.0,620.0
Երևան,11.0,3.0,96.0,կենտրոն,գործակալություն,$,313,1.0,Պանելային,my_realty,16.0,85000.0,79945.0,85000.0,885.42
Երևան,2.0,2.0,62.0,կենտրոն,գործակալություն,$,314,1.0,Մոնոլիտ,my_realty,10.0,88000.0,80022.0,88000.0,1419.35
Երևան,2.0,3.0,115.0,կենտրոն,գործակալություն,$,315,1.0,Պանելային,my_realty,10.0,105000.0,80093.0,105000.0,913.04
Երևան,5.0,2.0,48.0,կենտրոն,գործակալություն,$,316,1.0,Մոնոլիտ,my_realty,9.0,150000.0,80268.0,150000.0,3125.0
Երևան,9.0,2.0,62.0,կենտրոն,գործակալություն,$,317,1.0,Պանելային,my_realty,9.0,84000.0,82505.0,84000.0,1354.84
Երևան,3.0,3.0,75.0,կենտրոն,գործակալություն,$,318,1.0,Քարե,my_realty,3.0,123000.0,82502.0,123000.0,1640.0
Երևան,2.0,3.0,87.0,կենտրոն,գործակալություն,$,319,1.0,Պանելային,my_realty,9.0,100000.0,82661.0,100000.0,1149.43
Երևան,5.0,3.0,70.0,կենտրոն,գործակալություն,$,320,1.0,Պանելային,my_realty,9.0,113000.0,82887.0,113000.0,1614.29
Երևան,2.0,4.0,130.0,կենտրոն,գործակալություն,$,321,1.0,Քարե,my_realty,3.0,115000.0,82889.0,115000.0,884.62
Երևան,4.0,1.0,43.0,կենտրոն,գործակալություն,$,322,1.0,Քարե,my_realty,4.0,77000.0,83029.0,77000.0,1790.7
Երևան,4.0,3.0,90.0,կենտրոն,գործակալություն,$,323,1.0,Քարե,my_realty,4.0,133000.0,83160.0,133000.0,1477.78
Երևան,2.0,3.0,93.0,կենտրոն,գործակալություն,$,324,1.0,Պանելային,my_realty,9.0,160000.0,83183.0,160000.0,1720.43
Երևան,4.0,4.0,111.0,կենտրոն,գործակալություն,$,325,1.0,Քարե,my_realty,4.0,150000.0,83260.0,150000.0,1351.35
Երևան,9.0,2.0,72.0,կենտրոն,գործակալություն,$,326,1.0,Պանելային,my_realty,9.0,130000.0,83520.0,130000.0,1805.56
Երևան,3.0,2.0,64.0,կենտրոն,գործակալություն,$,327,1.0,Քարե,my_realty,5.0,75000.0,83562.0,75000.0,1171.88
Երևան,1.0,3.0,90.0,կենտրոն,գործակալություն,$,328,1.0,Պանելային,my_realty,12.0,191000.0,93418.0,191000.0,2122.22
Երևան,4.0,4.0,100.0,կենտրոն,գործակալություն,$,329,1.0,Քարե,my_realty,5.0,133000.0,86644.0,133000.0,1330.0
Երևան,9.0,3.0,100.0,կենտրոն,գործակալություն,$,330,1.0,Պանելային,my_realty,11.0,190000.0,86760.0,190000.0,1900.0
Երևան,3.0,2.0,72.0,կենտրոն,գործակալություն,$,331,1.0,Քարե,my_realty,5.0,180000.0,88581.0,180000.0,2500.0
Երևան,4.0,1.0,47.0,կենտրոն,գործակալություն,$,332,1.0,Քարե,my_realty,5.0,85000.0,88626.0,85000.0,1808.51
